호선,역명_표준,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분,아침첨두_평균,저녁첨두_평균,낮시간_평균,전체_평균,최대혼잡도,최대혼잡시간,첨두_집중도
5호선,마곡,12.9,7.1,5.75,6.0,7.9,9.5,11.45,13.649999999999999,14.95,14.575,14.5,15.775,16.075,16.125,16.875,17.2,17.75,18.375,17.625,18.5,18.875,20.075,20.225,18.825,17.65,17.525,15.6,13.8,12.4,11.2,11.375,11.925,10.55,11.6,8.45,7.324999999999999,4.1,2.325,0.0,10.625,14.831249999999999,16.9875,12.984615384615385,20.225,16시30분,1.498528241440574
5호선,마장,13.15,18.375,12.7,13.700000000000001,17.75,25.9,28.15,34.9,40.9,40.85,43.8,45.175000000000004,46.425,45.075,49.825,50.75,50.2,48.1,49.125,48.15,51.575,50.275,54.125,51.05,46.95,40.25,39.3,34.25,34.025,34.150000000000006,34.5,34.925,35.775,34.425000000000004,34.225,26.425,16.05,0.0,0.0,26.674999999999997,36.95625,48.962500000000006,35.26346153846154,54.125,16시30분,1.2995914975830174
5호선,마천,2.2,1.5499999999999998,1.5,1.675,2.275,2.9749999999999996,3.5500000000000003,3.85,3.975,3.75,3.75,4.0,3.4000000000000004,4.125,3.45,3.875,3.3,3.425,2.95,2.95,2.875,2.65,2.425,2.675,1.975,1.7000000000000002,1.2999999999999998,1.0750000000000002,1.225,1.1,0.7,0.7250000000000001,0.6499999999999999,0.875,0.625,0.4,0.2,0.0,0.0,3.1625,1.3250000000000002,3.6875,2.1974358974358976,4.125,12시00분,1.2169488225223533
5호선,마포,18.025,16.15,11.9,10.5,13.325,18.425,20.4,26.125,27.1,29.8,31.15,32.5,33.475,32.75,37.85,37.25,37.2,36.925,40.025,37.325,39.375,42.825,43.8,43.35,38.9,35.125,31.875,28.175,26.025,25.525,26.0,25.85,21.825,21.925,18.225,17.325,10.175,0.0,0.0,19.56875,30.299999999999997,36.2625,26.78205128205128,43.8,16시30분,1.375215405026807
5호선,명일,16.275,11.675,14.175,18.7,20.45,28.425,33.375,42.975,38.65,46.425,43.825,44.650000000000006,43.55,46.175,46.949999999999996,48.0,46.375,46.425,44.65,47.75,47.725,49.675,50.175,48.15,43.225,41.849999999999994,38.375,34.625,32.15,29.0,29.325,28.325000000000003,28.575000000000003,28.725,26.175,22.075,14.85,4.1,0.0,31.30625,36.75,46.875,34.01474358974359,50.175,16시30분,1.451866635693512
5호선,목동,16.575,12.875,11.274999999999999,13.674999999999999,16.6,21.75,26.225,30.25,31.275,32.05,32.125,32.4,33.2,35.025,36.0,36.425,35.150000000000006,35.625,33.975,35.25,35.95,38.55,39.15,39.5,36.825,34.55,30.724999999999998,28.2,25.175,23.475,24.225,24.45,22.425,22.85,18.900000000000002,17.475,15.5,9.825,0.0,23.70625,29.662499999999998,35.650000000000006,26.807051282051287,39.5,17시00분,1.4970195933514838
5호선,미사,14.2,9.775,7.85,8.675,10.975,16.599999999999998,17.925,22.1,23.65,23.075000000000003,22.299999999999997,22.15,20.475,22.225,22.025,22.975,23.15,22.525,20.425,22.724999999999998,24.425,26.225,22.150000000000002,21.95,20.025,22.775,17.5,24.75,15.625,13.75,13.6,13.675,13.65,15.625,12.475,11.25,9.725,0.0,0.0,16.9,20.1625,22.59375,17.307051282051283,26.225,16시00분,1.640387202638464
5호선,발산,14.8,7.925,6.425000000000001,7.1000000000000005,9.0,11.025,13.1,15.55,16.75,16.7,16.95,17.825,18.725,20.0,20.35,21.575,21.575000000000003,23.125,21.325,23.375,23.425,25.4,24.125,23.225,21.575,21.325,19.175,16.75,14.75,13.675,13.825,14.675,13.4,14.8,10.95,9.6,6.325,2.875,0.0,12.16875,18.0,20.875,15.719871794871793,25.4,16시00분,1.4452095116067298
5호선,방이,7.6499999999999995,8.4,7.275,9.225,12.6,17.65,17.975,21.125,19.575,24.625,23.75,24.7,22.5,24.4,26.200000000000003,29.925,27.375,24.825,23.325,24.95,23.75,26.725,24.825,26.650000000000002,19.325,23.425,19.65,18.25,16.2,15.15,16.0,17.6,14.75,18.0,14.4,11.425,6.825,0.0,0.0,17.3375,19.38125,26.975,18.23076923076923,29.925,13시00분,1.3612140366556427
5호선,방화,0.875,0.85,0.675,0.9,1.1,1.425,1.625,1.8,1.8,1.925,1.85,1.875,1.9,1.9249999999999998,1.875,1.9249999999999998,1.725,1.8,1.525,1.5499999999999998,1.475,1.4500000000000002,1.5750000000000002,1.225,1.225,1.025,0.8500000000000001,0.725,0.675,0.45,0.47500000000000003,0.375,0.35,0.275,0.3,0.25,0.22499999999999998,0.0,0.0,1.4875,0.8187500000000001,1.8624999999999998,1.1243589743589748,1.925,10시00분,1.238254368722487
5호선,상일동,11.1,9.175,12.9,14.275,17.2,22.55,28.025,34.775,32.275,37.075,35.6,35.775,34.275,36.4,36.625,35.45,35.6,36.2,31.974999999999998,36.824999999999996,36.825,40.1,35.975,36.575,32.05,34.775,25.200000000000003,29.4,21.75,22.5,21.25,21.075,20.5,21.325,18.725,17.625,10.625,0.0,0.0,25.637500000000003,27.78125,36.018750000000004,26.16282051282052,40.1,16시00분,1.4830816870912598
5호선,서대문,12.725,16.65,12.25,10.375,11.5,17.35,18.95,24.125,26.625,28.8,30.925,31.275,33.4,32.0,36.599999999999994,35.475,34.824999999999996,35.65,37.2,37.0,38.7,40.4,41.225,40.2,36.9,31.9,29.25,25.725,24.099999999999998,22.9,22.975,22.625,20.325,19.175,17.775,15.725,9.25,2.025,0.0,17.98125,27.74375,34.724999999999994,25.25320512820513,41.225,16시30분,1.3167746201072825
5호선,송정,11.95,7.175,5.55,5.65,7.35,8.75,10.825,12.975000000000001,14.0,13.45,13.8,14.975,14.600000000000001,14.175,14.875,15.825,15.5,15.85,16.175,16.55,16.2,16.5,17.35,16.275,15.225,14.6,13.325,11.875,10.025,8.825,9.55,9.15,7.975,8.95,7.074999999999999,5.975,3.35,1.5,0.0,9.975000000000001,12.456249999999999,15.09375,11.377564102564103,17.35,16시30분,1.4861282659293902
5호선,신금호,14.475000000000001,15.95,10.925,11.375,14.024999999999999,20.175,23.6,27.95,31.775,32.7,36.35,36.775,37.725,37.8,40.65,40.199999999999996,40.575,39.25,39.975,38.074999999999996,40.8,41.55,44.675,40.5,38.325,33.8,29.625,27.0,27.325000000000003,26.849999999999998,26.425,27.475,25.724999999999998,24.85,24.2,19.825000000000003,13.375,1.5,0.0,21.4375,29.4375,39.80624999999999,28.311538461538465,44.675,16시30분,1.278065598290078
5호선,신길,18.075,14.525,9.774999999999999,11.85,13.975,19.825,22.05,27.175,28.125,29.8,30.225,30.299999999999997,32.975,32.275,36.2,35.675,33.6,35.2,35.875,33.4,37.35,38.1,40.65,40.225,36.1,32.275,29.950000000000003,25.3,24.599999999999998,22.325,24.325,23.349999999999998,22.05,21.175,17.325,16.225,13.899999999999999,0.0,0.0,20.756249999999998,28.03125,34.4375,25.541666666666668,40.65,16시30분,1.416696873562341
5호선,신정,15.725,11.975000000000001,10.525,12.85,15.375,20.675,24.975,29.174999999999997,29.65,29.475,29.725,30.049999999999997,30.625,32.35,33.525,33.75,32.75,33.375,30.85,32.625,32.875,35.325,35.9,36.324999999999996,33.725,31.625,28.2,25.35,22.75,21.075,21.625,22.05,20.375,20.35,16.85,16.575,13.225,8.175,0.0,22.549999999999997,26.981250000000003,33.09375,24.67692307692308,36.324999999999996,17시00분,1.496694950052655
5호선,아차산,18.05,20.35,14.925,17.375,21.025,32.2,34.625,43.275,45.475,48.75,49.5,51.800000000000004,51.025,53.199999999999996,55.325,57.725,56.775,54.55,55.0,55.85,57.4,59.150000000000006,62.05,54.6,52.625,48.824999999999996,42.35,38.5,40.3,34.5,40.4,40.475,38.175,37.2,34.275,25.65,21.3,1.525,0.0,32.78125,42.493750000000006,55.75625,40.156410256410254,62.05,16시30분,1.3500728375729567
5호선,애오개,11.575,16.25,12.15,10.6,12.399999999999999,17.1,20.2,25.075,27.6,30.0,32.55,31.85,35.025,33.25,37.275,36.275,36.1,36.475,37.75,37.275,39.025,41.0,42.175,41.25,37.025,32.375,29.825,26.8,24.0,23.575,23.6,23.5,19.925,19.725,17.55,17.05,9.675,0.0,0.0,18.69375,28.25,35.725,25.765384615384612,42.175,16시30분,1.3140307539809446
5호선,양평,17.925,14.775,11.950000000000001,14.6,18.225,24.400000000000002,28.775,33.675,34.55,36.45,36.1,36.150000000000006,38.625,40.5,41.975,42.675000000000004,41.7,40.099999999999994,40.475,40.525,42.9,46.425,48.525,47.525,43.725,40.9,36.975,32.35,29.65,28.25,29.625,29.175,27.275,26.8,22.125,21.400000000000002,18.4,0.0,0.0,26.26875,34.96875,41.712500000000006,30.92756410256411,48.525,16시30분,1.4680850711876516
5호선,여의나루,17.725,15.825,11.375,10.55,12.65,17.875,20.1,24.825,26.375,27.575,28.075000000000003,30.15,31.725,30.875,35.375,34.875,33.225,34.875,37.425,34.625,38.275,41.925,41.975,42.225,38.8,35.05,31.75,29.25,27.15,26.35,27.4,27.325,23.025,23.975,18.175,16.9,10.274999999999999,0.0,0.0,18.8625,30.799999999999997,33.5875,26.04935897435897,42.225,17시00분,1.4786006258697246
5호선,여의도,16.1,14.75,10.0,10.274999999999999,12.5,17.175,19.75,24.05,25.95,27.575,27.35,29.1,30.675,30.875,34.95,35.2,33.225,36.45,37.25,35.2,38.875,41.725,42.925,42.075,39.575,36.225,33.175,28.65,28.3,26.625,28.7,27.275,24.975,24.375,18.675,17.075,10.85,0.0,0.0,18.36875,31.587500000000002,33.5625,26.114743589743586,42.925,16시30분,1.488454331815141
5호선,영등포구청,15.75,13.424999999999999,10.675,12.524999999999999,15.3,20.15,24.125,29.025,29.424999999999997,31.125,30.575,31.175,34.3,33.55,37.5,36.35,36.675,35.7,36.45,36.75,39.0,41.65,44.5,43.975,40.475,36.625,35.05,29.299999999999997,28.0,26.5,27.55,27.675,25.55,24.775,21.724999999999998,20.525,18.175,0.0,0.0,22.15,32.24375,36.01875,27.73333333333333,44.5,16시30분,1.5101509211132835
5호선,영등포시장,15.075,12.1,9.2,11.325,13.95,18.575,21.275,25.1,25.849999999999998,27.849999999999998,27.75,28.475,30.325,31.2,33.125,33.275000000000006,32.5,32.75,33.225,32.425,35.675,37.6,39.425,39.25,36.05,32.85,29.675,25.5,23.849999999999998,22.75,24.275,23.125,21.75,20.175,17.325,15.725,13.625,0.0,0.0,19.725,27.96875,32.525000000000006,24.460897435897433,39.425,16시30분,1.4663719764374488
5호선,오금,5.425,6.075,5.85,6.7749999999999995,9.625,13.675,14.525,17.25,17.375,19.875,19.775,20.025000000000002,18.35,19.375,20.75,24.8,23.225,20.65,20.1,21.325,20.575,21.675,22.025,23.45,18.65,20.575000000000003,17.15,15.675,14.025,13.7,12.875,14.25,11.85,13.275,13.049999999999999,10.375,6.699999999999999,0.0,0.0,13.76875,16.856250000000003,22.0375,15.248717948717948,24.8,13시00분,1.3896766244049177
5호선,오목교,17.625,13.424999999999999,11.85,13.875,17.15,22.3,26.3,30.775000000000002,31.7,33.025,33.375,33.7,35.575,37.85,39.075,39.625,37.95,38.75,37.3,38.849999999999994,40.150000000000006,44.050000000000004,45.575,45.35,41.15,38.95,34.675,32.425,28.175,27.875,28.525,28.575,26.025,26.65,21.375,20.200000000000003,17.8,11.6,0.0,24.13125,33.55625,38.625,29.46666666666666,45.575,16시30분,1.4935274694232372
5호선,올림픽공원,7.4,8.025,8.125,9.175,12.8,18.125,19.625,22.5,21.5,26.974999999999998,26.4,26.95,25.55,26.45,30.0,32.45,30.075,29.4,27.475,28.25,28.475,31.075,30.175,31.475,25.2,28.65,24.6,24.925,22.75,22.975,31.725,40.375,34.1,32.699999999999996,22.1,14.5,8.325,0.0,0.0,18.2625,25.23125,29.743750000000002,22.855769230769237,40.375,21시00분,1.4622819428524665
5호선,왕십리,11.725000000000001,16.85,11.625,11.175,15.075,21.3,23.7,29.1,34.125,33.875,37.175,38.175,39.3,40.0,43.8,42.9,44.4,43.724999999999994,43.7,43.05,46.7,45.7,50.375,46.85,43.75,37.925,37.225,31.8,33.25,33.075,32.85,33.95,33.25,31.625,33.0,25.825,15.675,0.0,0.0,22.293750000000003,35.05,42.775,31.73333333333333,50.375,16시30분,1.3405902667307945
5호선,우장산,16.275000000000002,9.1,7.625,8.325,10.675,14.275,16.75,20.325000000000003,21.5,21.4,22.125,22.825,24.725,24.875,25.075,26.325,26.425,26.7,24.45,26.0,26.7,27.45,27.475,26.65,25.575,23.525,21.275,18.375,15.700000000000001,14.7,14.875,15.275,13.75,15.55,11.675,10.25,6.9,0.0,0.0,15.506250000000001,19.71875,25.675,18.242948717948714,27.475,16시30분,1.3719571033317584
5호선,을지로4가,8.4,18.725,11.149999999999999,9.9,12.475,16.7,18.375,23.8,26.675,26.55,29.925,28.775,31.125,30.525,34.25,32.075,34.075,32.6,34.725,33.775,35.4,37.775,38.775,34.85,33.6,30.6,27.45,24.65,23.725,21.825,22.474999999999998,22.625,21.275,18.325,18.475,16.075,9.625,0.0,0.0,17.8375,26.606249999999996,32.73125,23.900641025641033,38.775,16시30분,1.3578384156474799
5호선,장한평,16.3,17.25,12.149999999999999,13.95,17.4,25.225,28.2,35.675,39.15,41.2,43.825,43.025000000000006,45.6,46.4,47.075,49.099999999999994,49.55,46.125,47.925,45.775,48.8,50.1,51.35,47.849999999999994,46.25,38.55,37.375,34.525,33.075,30.275,33.175,34.025,32.1,32.275,30.225,21.025,18.35,3.6,0.0,26.625,35.881249999999994,48.03125,34.20064102564102,51.35,16시30분,1.301366270888926
5호선,종로3가,9.55,21.075000000000003,12.5,11.3,13.7,17.5,17.95,22.825,25.225,26.4,29.375,29.575,30.8,30.175,34.1,32.35,34.075,33.75,36.15,36.25,38.45,41.65,42.5,40.65,37.225,33.65,30.325,27.1,26.375,24.55,24.55,24.424999999999997,23.15,20.975,19.6,18.325,10.45,0.0,0.0,17.99375,29.362499999999997,32.675,25.348076923076924,42.5,16시30분,1.4493113557976633
5호선,천호,16.275,17.775,12.625,15.075,19.725,27.175,30.775,38.925,40.7,43.075,45.6,46.175,45.225,46.849999999999994,51.425,52.425,50.9,52.475,47.65,49.25,53.0,52.4,53.1,51.825,46.075,44.3,41.275,35.825,34.975,33.675,39.25,35.175,38.15,36.4,29.15,22.25,19.9,4.800000000000001,0.0,29.150000000000002,39.09375,50.4,36.45192307692309,53.1,16시30분,1.3540426318642338
5호선,청구,12.475000000000001,16.65,10.95,11.3,13.575,19.2,22.15,26.35,30.275,31.2,33.7,34.325,35.375,35.1,37.625,37.525,37.975,36.25,37.45,35.95,39.15,41.05,42.15,37.65,36.625,33.675,28.725,26.225,26.95,25.425,25.65,26.45,24.55,23.55,22.75,19.725,12.8,1.75,0.0,20.31875,28.89375,37.05625,26.929487179487175,42.15,16시30분,1.3280485389631027
5호선,충정로,12.6,16.725,12.55,10.25,12.325,17.125,19.8,24.05,26.925,29.25,32.025,31.175,33.875,32.675,37.15,35.5,35.5,36.075,37.45,36.25,38.675,40.75,41.4,40.5,37.5,32.0,29.2,25.875,24.224999999999998,23.225,23.2,23.5,20.25,19.425,17.025,17.05,10.55,1.75,0.0,18.325,27.825,35.20625,25.522435897435894,41.4,16시30분,1.3108467584350292
5호선,하남검단산,2.15,1.775,1.125,1.275,1.8250000000000002,2.7,3.025,3.175,3.8,3.8,3.775,3.4749999999999996,3.725,3.675,3.55,3.35,4.1,3.925,4.025,4.15,4.6,4.45,4.6,4.125,3.8,7.0,3.375,4.45,2.4,2.575,2.125,2.425,2.2249999999999996,3.375,1.85,0.675,0.725,0.0,0.0,2.6812500000000004,4.3062499999999995,3.6687499999999997,3.0044871794871786,7.0,18시00분,1.9045991401433349
5호선,하남시청,6.199999999999999,5.425,3.5,4.45,5.575,7.475,9.399999999999999,11.625,12.85,11.899999999999999,12.325,11.1,11.425,11.825,11.674999999999999,11.95,12.425,12.55,10.525,11.85,13.175,11.8,11.625,11.45,10.299999999999999,12.175,8.8,14.075,6.775,6.5,6.0,6.05,6.300000000000001,7.2,4.525,3.125,1.25,2.95,0.0,8.51875,10.456249999999999,11.96875,8.721153846153847,14.075,19시00분,1.5853784576185104
5호선,하남풍산,7.225,6.4,4.85,5.4,7.25,10.575000000000001,11.8,14.8,16.525,15.375,16.45,15.625,14.799999999999999,16.15,16.05,17.3,17.3,17.45,15.625,17.225,19.65,18.95,17.025,17.425,15.85,18.25,13.649999999999999,19.95,11.425,10.2,9.725000000000001,10.175,10.175,11.05,7.675,6.25,8.25,0.0,0.0,11.106250000000001,15.818749999999998,16.7,12.560256410256411,19.95,19시00분,1.612275352558362
5호선,행당,15.174999999999999,16.025,11.0,10.95,14.0,20.875,22.775,28.25,32.475,32.775,36.125,37.05,38.075,37.625,40.85,40.35,40.65,39.25,39.025,38.25,40.6,41.625,44.15,40.8,37.8,33.625,29.375,26.475,27.15,26.450000000000003,26.2,26.375,26.924999999999997,24.75,24.0,21.025,13.125,0.9500000000000001,0.0,21.475,29.15625,39.86875,28.28076923076923,44.15,16시30분,1.2699482359003422
5호선,화곡,16.85,10.95,9.15,10.9,14.325000000000001,18.65,21.775,26.15,26.675,26.225,27.75,27.85,28.25,30.299999999999997,30.0,31.225,30.6,30.1,28.775,29.375,30.1,31.85,30.424999999999997,31.55,28.7,26.35,23.7,20.75,17.475,16.55,17.1,16.75,15.525,17.125,13.225,11.55,7.05,0.0,0.0,20.225,22.06875,30.53125,21.324358974358972,31.85,16시00분,1.38526095769872
6호선,고려대,8.649999999999999,11.525,9.75,10.6,13.5,19.849999999999998,22.099999999999998,26.375,26.2,28.2,26.975,27.625,27.575,29.6,32.7,33.025,30.450000000000003,29.875,29.725,29.875,31.775,31.675,33.85,33.675,31.925,26.549999999999997,25.45,23.575,20.8,20.5,22.025,23.425,20.1,18.6,20.075,15.175,12.5,0.35,0.0,20.456249999999997,24.09375,31.44375,22.723076923076917,33.85,16시30분,1.4168156973383994
6호선,공덕,10.325,10.799999999999999,7.825,8.175,10.425,14.15,18.4,22.25,24.45,25.8,27.4,29.475,31.175,31.775,39.375,36.75,39.85,36.575,38.05,39.2,40.25,41.925,45.474999999999994,41.7,41.225,37.9,34.925,30.15,28.875,28.075,27.05,30.474999999999998,27.225,29.825,24.675,24.2,15.975,0.0,0.0,16.30625,32.9625,36.9375,26.978205128205126,45.474999999999994,16시30분,1.333840911435779
6호선,광흥창,13.3,9.95,7.375,8.25,9.55,14.0,16.775,19.525,21.674999999999997,22.825,24.225,26.0,28.575,28.875,33.4,31.575,33.45,31.65,32.65,32.25,35.025,35.8,38.35,36.6,37.0,32.2,30.7,26.2,24.725,24.125,22.25,25.175,23.625,25.1,20.9,20.475,14.15,0.0,0.0,14.9625,28.456250000000004,31.825,23.54551282051282,38.35,16시30분,1.3642968935020616
6호선,구산,8.9,6.05,6.35,7.449999999999999,11.2,15.700000000000001,17.0,21.3,21.049999999999997,23.15,23.4,24.8,24.9,24.950000000000003,27.6,27.1,26.2,29.0,25.65,26.549999999999997,26.799999999999997,29.85,29.95,28.700000000000003,25.35,21.299999999999997,20.2,16.85,14.350000000000001,13.05,11.85,11.2,10.6,12.5,7.95,6.2,3.5,0.0,0.0,16.3,18.175,26.462500000000002,17.653846153846164,29.95,16시30분,1.3027869134516046
6호선,녹사평,13.5,13.2,9.275,8.45,10.75,15.35,16.875,20.05,21.6,23.975,25.625,27.65,28.975,30.1,34.35,33.25,36.375,34.35,36.35,37.375,40.325,40.975,41.8,40.65,39.75,35.875,34.15,30.375,29.125,29.675,28.425,35.925,31.725,32.3,27.8,25.55,16.175,2.65,0.0,15.756250000000001,32.38125,33.51875,26.683974358974357,41.8,16시30분,1.4361364479243277
6호선,대흥,13.625,9.95,7.300000000000001,8.275,9.45,13.525,16.700000000000003,19.6,21.675,22.775,24.125,25.674999999999997,28.4,27.3,34.225,32.15,34.575,32.375,33.25,32.375,35.725,36.35,39.875,37.175,37.45,33.15,31.25,26.875,25.675,25.175,22.975,26.275,23.875,26.175,21.75,21.5,13.2,1.525,0.0,14.818750000000001,29.2375,32.0625,23.930769230769226,39.875,16시30분,1.3740740312179642
6호선,독바위,2.8499999999999996,3.1999999999999997,2.95,4.2,6.15,7.9,8.15,9.8,10.9,12.100000000000001,12.55,12.75,12.2,12.35,14.25,14.85,12.850000000000001,15.0,14.85,13.899999999999999,15.899999999999999,18.5,17.55,17.8,17.0,14.3,13.149999999999999,13.05,10.0,9.850000000000001,9.35,9.4,9.25,8.7,7.55,6.25,4.1,0.0,0.0,8.0,12.625,13.575000000000001,10.396153846153847,18.5,16시00분,1.5193369046528984
6호선,돌곶이,8.875,9.65,8.075,9.55,11.95,16.7,18.425,23.125,22.175,22.85,22.25,22.575,22.2,24.5,26.474999999999998,27.0,23.85,24.0,23.55,23.425,24.425,25.2,24.625,24.325000000000003,24.025,19.674999999999997,19.4,16.125,16.1,15.075,16.725,16.575,14.425,13.524999999999999,14.175,10.0,7.675000000000001,0.0,0.0,17.55,17.825,25.456249999999997,17.77628205128205,27.0,13시00분,1.389639032078997
6호선,동묘앞,9.325,13.65,10.6,12.125,14.825000000000001,21.85,25.9,32.4,31.725,32.575,32.125,32.7,33.6,37.5,41.15,41.725,42.275,40.875,44.575,44.475,48.05,49.225,50.625,47.224999999999994,46.175,41.55,35.5,30.475,31.65,28.425,37.475,40.575,32.25,30.9,28.95,24.25,14.075,0.0,0.0,23.74375,34.79375,40.6625,31.111538461538466,50.625,16시30분,1.4395941853158516
6호선,디지털미디어시티,10.375,9.25,8.625,10.725000000000001,13.625,19.85,23.15,28.55,29.375,29.95,31.174999999999997,28.925,32.35,30.25,34.25,32.85,32.35,32.3,32.375,31.9,36.275,35.375,38.225,37.825,34.425,31.625,30.825000000000003,25.75,23.85,22.25,21.6,22.975,23.25,22.299999999999997,20.775,16.725,10.95,0.0,0.0,21.29375,28.012500000000003,32.425,24.54358974358975,38.225,16시30분,1.5206244712220676
6호선,마포구청,12.5,10.2,9.35,11.5,14.45,20.525,24.15,29.325,30.875,31.4,33.0,30.825000000000003,34.725,32.875,37.175,36.349999999999994,35.475,33.25,34.974999999999994,34.35,37.65,37.8,39.925,41.15,37.175,32.675,32.175,26.9,25.275,23.625,22.1,23.925,22.5,24.1,18.875,16.6,11.35,0.0,0.0,22.112499999999997,29.25625,35.46875,25.924999999999994,41.15,17시00분,1.4482818974933738
6호선,망원,14.65,11.35,9.475,12.399999999999999,15.325,21.425,25.225,31.95,31.775,33.525,33.975,33.2,36.4,35.375,39.975,40.125,39.8,37.45,39.35,39.175,42.775,44.175,46.575,47.325,42.775,39.05,38.55,32.85,31.950000000000003,29.7,27.450000000000003,31.525,28.35,29.7,23.8,21.125,14.25,0.0,0.0,23.48125,35.599999999999994,38.818749999999994,29.585897435897433,47.325,17시00분,1.521977098129716
6호선,버티고개,12.45,12.975000000000001,9.3,8.775,11.1,14.524999999999999,17.15,20.025,23.2,24.525,26.95,27.125,29.05,30.875,33.575,34.125,36.5,34.575,36.65,37.425,39.4,41.7,41.25,38.35,38.25,33.775,32.975,28.0,27.775,26.95,27.9,33.35,28.2,28.075,25.625,22.375,16.35,1.7,0.0,15.7,30.63125,33.76875,25.97115384615385,41.7,16시00분,1.3720155062886397
6호선,보문,9.4,13.674999999999999,11.325,12.075,15.625,22.275,26.95,32.575,31.7,34.025,32.475,32.875,33.475,37.75,42.15,41.3,41.8,39.4,40.725,41.275,42.95,44.225,45.675,42.875,39.05,36.7,29.225,28.725,27.725,25.225,44.925,42.3,30.05,26.625,28.825,22.049999999999997,16.35,3.75,0.0,24.35625,30.59375,40.75,30.0025641025641,45.675,16시30분,1.348466224577516
6호선,봉화산,1.925,2.075,2.425,3.45,2.5,3.825,3.9,5.6,5.449999999999999,7.475,5.575,5.2,4.4,5.45,5.65,5.55,5.0,5.7,5.7,5.125,4.525,4.925,4.75,4.675,3.825,3.95,3.2750000000000004,3.65,2.675,2.125,2.0,2.45,2.05,2.175,1.6,0.8,0.65,0.0,0.0,3.95625,3.3875,5.4125000000000005,3.642948717948719,7.475,10시00분,1.356812682344077
6호선,불광,2.95,2.95,2.65,3.95,5.6,6.95,8.0,9.25,11.9,11.6,12.3,11.75,11.4,11.1,13.55,14.5,12.25,14.649999999999999,14.899999999999999,14.200000000000001,16.25,19.200000000000003,18.1,18.2,17.9,15.75,14.35,14.15,11.55,10.75,10.35,10.8,10.399999999999999,10.100000000000001,8.8,7.3,5.25,0.0,0.0,7.45,13.95,12.85,10.656410256410258,19.200000000000003,16시00분,1.6653695202047065
6호선,삼각지,11.2,12.65,9.275,8.45,10.675,15.275,17.6,20.575,22.875,25.225,27.3,29.175,31.3,31.325,38.574999999999996,36.575,41.075,36.925,40.725,41.525000000000006,42.75,43.75,46.3,44.475,43.625,39.7,37.074999999999996,32.05,30.15,29.875,29.625,35.225,32.125,33.225,28.675,26.775,16.925,2.15,0.0,16.03125,34.74375,36.8875,28.276282051282053,46.3,16시30분,1.3764825109730257
6호선,상수,13.85,10.45,7.55,8.575,10.025,13.524999999999999,16.525,19.425,20.9,22.2,23.025,23.6,26.825,25.875,31.0,30.125,31.4,29.625,30.0,30.875,33.3,34.825,35.925,34.875,33.975,30.200000000000003,28.9,26.0,23.4,24.1,21.75,25.8,23.525,25.75,21.25,20.7,13.5,0.0,0.0,14.875,27.125,29.6,22.644871794871793,35.925,16시30분,1.4189188709824705
6호선,상월곡,7.65,9.925,8.7,10.075,12.525,17.45,19.875,24.275,23.775,24.900000000000002,23.8,23.925,23.05,25.65,26.900000000000002,28.375,24.700000000000003,24.775,24.8,25.1,26.1,27.275,26.775000000000002,26.6,26.075000000000003,21.8,21.575,18.225,17.175,16.6,17.950000000000003,18.6,16.3,14.875,16.3,11.65,9.549999999999999,0.625,0.0,18.53125,19.69375,26.40625,19.08397435897436,28.375,13시00분,1.4475739096776745
6호선,새절,10.55,8.5,7.95,10.125,13.625,19.025,21.85,26.925,27.275000000000002,28.625,27.9,27.25,27.125,27.85,30.475,29.525,28.8,28.475,27.625,28.125,29.775,31.775,32.2,31.5,27.775,26.575,25.25,21.625,19.075,18.35,17.075,17.95,17.725,17.625,15.675,12.825,8.1,4.45,0.0,20.35625,23.13125,29.162499999999998,21.35705128205129,32.2,16시30분,1.4912129792983118
6호선,석계,8.725,8.6,8.399999999999999,8.65,11.5,15.525,17.35,21.325,21.7,21.75,21.35,21.55,21.15,22.55,24.775,24.849999999999998,22.575,22.975,22.725,23.1,23.075,24.625,24.925,23.55,24.875,19.475,19.375,15.8,16.075,14.6,15.65,16.0,14.100000000000001,13.475,13.475,10.375,8.075000000000001,4.65,0.0,16.425,17.681250000000002,23.6875,17.26410256410257,24.925,16시30분,1.4398416278694828
6호선,신내,0.32499999999999996,0.575,2.55,3.025,1.2,1.925,3.825,5.175,4.475,7.225,5.675,4.1,4.9,5.85,4.25,6.725,3.8,3.6,3.85,4.4,3.525,4.825,3.2,3.825,3.85,3.1500000000000004,1.85,1.65,1.8499999999999999,1.6,1.65,2.175,1.35,0.8,0.775,0.625,0.35,0.0,0.0,3.03125,2.125,5.15625,2.9358974358974357,7.225,10시00분,0.9999998060606436
